process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,2.550000e+02,6.000000e-01,1.950039e-07,7.713624e-10,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,2.550000e+02,6.000000e-01,1.772784e-07,6.978644e-10,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,2.550000e+02,6.000000e-01,3.510217e-04,1.067817e-06,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,2.550000e+02,6.000000e-01,3.205817e-04,9.917520e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,2.550000e+02,6.000000e-01,2.505279e-09,8.291467e-12,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,2.550000e+02,6.000000e-01,2.338808e-09,7.882901e-12,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
