process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,2.850000e+02,6.000000e-01,1.598108e-07,5.011847e-10,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,2.850000e+02,6.000000e-01,1.458776e-07,5.783176e-10,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,2.850000e+02,6.000000e-01,2.654321e-04,8.271887e-07,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,2.850000e+02,6.000000e-01,2.375841e-04,7.049197e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,2.850000e+02,6.000000e-01,1.581418e-09,5.546731e-12,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,2.850000e+02,6.000000e-01,1.468523e-09,5.910528e-12,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
