process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,374.807194,2498.714626
pass_cut_i_bjet,810,826,854,866,890,902,322.033511,2146.890075
pass_cut_ii_met,774,776,822,829,865,879,309.133202,2060.888015
pass_cut_iii_same_sign_dilepton,283,305,288,297,279,258,109.525607,730.170714
pass_cut_iv_mll,212,227,194,186,228,211,71.416621,476.110808
pass_cut_i_bjet_frac,0.810000,0.826000,0.854000,0.866000,0.890000,0.902000,0.859198,0.859198
pass_cut_ii_met_frac,0.774000,0.776000,0.822000,0.829000,0.865000,0.879000,0.824779,0.824779
pass_cut_iii_same_sign_dilepton_frac,0.283000,0.305000,0.288000,0.297000,0.279000,0.258000,0.292219,0.292219
pass_cut_iv_mll_frac,0.212000,0.227000,0.194000,0.186000,0.228000,0.211000,0.190542,0.190542
