process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,1236.728234,8244.854896
pass_cut_i_bjet,829,802,872,857,895,893,1067.279189,7115.194593
pass_cut_ii_met,792,762,842,836,879,876,1034.714304,6898.095361
pass_cut_iii_same_sign_dilepton,323,283,270,291,265,244,347.264690,2315.097932
pass_cut_iv_mll,247,218,173,185,222,200,223.687261,1491.248409
pass_cut_i_bjet_frac,0.829000,0.802000,0.872000,0.857000,0.895000,0.893000,0.862986,0.862986
pass_cut_ii_met_frac,0.792000,0.762000,0.842000,0.836000,0.879000,0.876000,0.836655,0.836655
pass_cut_iii_same_sign_dilepton_frac,0.323000,0.283000,0.270000,0.291000,0.265000,0.244000,0.280793,0.280793
pass_cut_iv_mll_frac,0.247000,0.218000,0.173000,0.185000,0.222000,0.200000,0.180870,0.180870
