process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,1186.959924,7913.066157
pass_cut_i_bjet,827,818,862,879,900,888,1025.743226,6838.288171
pass_cut_ii_met,777,773,843,860,888,874,999.125666,6660.837776
pass_cut_iii_same_sign_dilepton,248,290,247,261,213,204,302.800698,2018.671323
pass_cut_iv_mll,203,239,176,193,191,171,223.259307,1488.395380
pass_cut_i_bjet_frac,0.827000,0.818000,0.862000,0.879000,0.900000,0.888000,0.864177,0.864177
pass_cut_ii_met_frac,0.777000,0.773000,0.843000,0.860000,0.888000,0.874000,0.841752,0.841752
pass_cut_iii_same_sign_dilepton_frac,0.248000,0.290000,0.247000,0.261000,0.213000,0.204000,0.255106,0.255106
pass_cut_iv_mll_frac,0.203000,0.239000,0.176000,0.193000,0.191000,0.171000,0.188093,0.188093
