process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,8.200000e+02,4.100000e-02,1.680644e-04,1.155437e-06,1000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,8.200000e+02,4.100000e-02,1.471451e-04,1.095148e-06,1000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,8.200000e+02,4.100000e-02,1.258126e-03,9.805884e-06,1000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,8.200000e+02,4.100000e-02,1.064068e-03,6.752126e-06,1000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,8.200000e+02,4.100000e-02,1.484466e-07,1.230480e-09,1000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,8.200000e+02,4.100000e-02,1.367724e-07,1.194699e-09,1000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
