process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,642.940106,4286.267374
pass_cut_i_bjet,793,793,821,828,872,863,529.973200,3533.154664
pass_cut_ii_met,738,743,771,783,821,801,499.349112,3328.994081
pass_cut_iii_same_sign_dilepton,294,344,281,276,294,272,179.161760,1194.411734
pass_cut_iv_mll,187,219,141,130,197,183,87.334490,582.229934
pass_cut_i_bjet_frac,0.793000,0.793000,0.821000,0.828000,0.872000,0.863000,0.824296,0.824296
pass_cut_ii_met_frac,0.738000,0.743000,0.771000,0.783000,0.821000,0.801000,0.776665,0.776665
pass_cut_iii_same_sign_dilepton_frac,0.294000,0.344000,0.281000,0.276000,0.294000,0.272000,0.278660,0.278660
pass_cut_iv_mll_frac,0.187000,0.219000,0.141000,0.130000,0.197000,0.183000,0.135836,0.135836
