process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,403.297613,2688.650751
pass_cut_i_bjet,809,833,837,863,886,875,341.544579,2276.963858
pass_cut_ii_met,769,784,818,842,876,859,332.810318,2218.735457
pass_cut_iii_same_sign_dilepton,266,286,224,262,171,175,98.350396,655.669310
pass_cut_iv_mll,215,245,180,187,157,156,75.212195,501.414631
pass_cut_i_bjet_frac,0.809000,0.833000,0.837000,0.863000,0.886000,0.875000,0.846880,0.846880
pass_cut_ii_met_frac,0.769000,0.784000,0.818000,0.842000,0.876000,0.859000,0.825223,0.825223
pass_cut_iii_same_sign_dilepton_frac,0.266000,0.286000,0.224000,0.262000,0.171000,0.175000,0.243866,0.243866
pass_cut_iv_mll_frac,0.215000,0.245000,0.180000,0.187000,0.157000,0.156000,0.186493,0.186493
