process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,226.138634,1507.590890
pass_cut_i_bjet,793,812,793,827,823,818,183.026004,1220.173359
pass_cut_ii_met,736,750,757,784,785,773,174.111711,1160.744740
pass_cut_iii_same_sign_dilepton,288,288,276,311,285,292,66.222544,441.483628
pass_cut_iv_mll,169,180,106,143,198,184,28.027481,186.849876
pass_cut_i_bjet_frac,0.793000,0.812000,0.793000,0.827000,0.823000,0.818000,0.809353,0.809353
pass_cut_ii_met_frac,0.736000,0.750000,0.757000,0.784000,0.785000,0.773000,0.769934,0.769934
pass_cut_iii_same_sign_dilepton_frac,0.288000,0.288000,0.276000,0.311000,0.285000,0.292000,0.292840,0.292840
pass_cut_iv_mll_frac,0.169000,0.180000,0.106000,0.143000,0.198000,0.184000,0.123939,0.123939
