process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,480.187182,3201.247883
pass_cut_i_bjet,807,830,856,839,896,889,407.103337,2714.022247
pass_cut_ii_met,759,776,813,808,865,850,389.121799,2594.145327
pass_cut_iii_same_sign_dilepton,283,297,279,294,298,270,137.371595,915.810631
pass_cut_iv_mll,207,204,148,178,219,210,77.984968,519.899789
pass_cut_i_bjet_frac,0.807000,0.830000,0.856000,0.839000,0.896000,0.889000,0.847801,0.847801
pass_cut_ii_met_frac,0.759000,0.776000,0.813000,0.808000,0.865000,0.850000,0.810354,0.810354
pass_cut_iii_same_sign_dilepton_frac,0.283000,0.297000,0.279000,0.294000,0.298000,0.270000,0.286079,0.286079
pass_cut_iv_mll_frac,0.207000,0.204000,0.148000,0.178000,0.219000,0.210000,0.162405,0.162405
