process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,2.200000e+02,4.036303e-01,6.480440e-07,6.504574e-09,1000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,2.200000e+02,4.036303e-01,6.045948e-07,6.605331e-09,1000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,2.200000e+02,4.036303e-01,6.556580e-04,5.193247e-06,1000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,2.200000e+02,4.036303e-01,5.976440e-04,5.114288e-06,1000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,2.200000e+02,4.036303e-01,7.553884e-09,7.506497e-11,1000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,2.200000e+02,4.036303e-01,7.085189e-09,7.668481e-11,1000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
