process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,564.556175,3763.707834
pass_cut_i_bjet,791,809,839,854,877,858,477.674758,3184.498386
pass_cut_ii_met,748,764,799,797,821,809,450.518216,3003.454773
pass_cut_iii_same_sign_dilepton,303,290,292,282,282,270,162.163565,1081.090431
pass_cut_iv_mll,197,178,133,135,180,178,75.655061,504.367072
pass_cut_i_bjet_frac,0.791000,0.809000,0.839000,0.854000,0.877000,0.858000,0.846107,0.846107
pass_cut_ii_met_frac,0.748000,0.764000,0.799000,0.797000,0.821000,0.809000,0.798004,0.798004
pass_cut_iii_same_sign_dilepton_frac,0.303000,0.290000,0.292000,0.282000,0.282000,0.270000,0.287241,0.287241
pass_cut_iv_mll_frac,0.197000,0.178000,0.133000,0.135000,0.180000,0.178000,0.134008,0.134008
