process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,561.339812,3742.265411
pass_cut_i_bjet,817,821,857,858,868,891,481.295233,3208.634889
pass_cut_ii_met,776,772,812,817,831,865,457.091945,3047.279633
pass_cut_iii_same_sign_dilepton,294,321,262,309,286,295,159.531450,1063.542998
pass_cut_iv_mll,202,221,127,153,214,208,78.241847,521.612311
pass_cut_i_bjet_frac,0.817000,0.821000,0.857000,0.858000,0.868000,0.891000,0.857404,0.857404
pass_cut_ii_met_frac,0.776000,0.772000,0.812000,0.817000,0.831000,0.865000,0.814287,0.814287
pass_cut_iii_same_sign_dilepton_frac,0.294000,0.321000,0.262000,0.309000,0.286000,0.295000,0.284198,0.284198
pass_cut_iv_mll_frac,0.202000,0.221000,0.127000,0.153000,0.214000,0.208000,0.139384,0.139384
