process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,1205.665766,8037.771772
pass_cut_i_bjet,822,819,874,888,907,888,1057.814886,7052.099237
pass_cut_ii_met,784,782,847,855,891,866,1021.431680,6809.544532
pass_cut_iii_same_sign_dilepton,270,299,270,283,250,255,333.249112,2221.660749
pass_cut_iv_mll,214,232,182,198,214,216,230.422568,1536.150455
pass_cut_i_bjet_frac,0.822000,0.819000,0.874000,0.888000,0.907000,0.888000,0.877370,0.877370
pass_cut_ii_met_frac,0.784000,0.782000,0.847000,0.855000,0.891000,0.866000,0.847193,0.847193
pass_cut_iii_same_sign_dilepton_frac,0.270000,0.299000,0.270000,0.283000,0.250000,0.255000,0.276403,0.276403
pass_cut_iv_mll_frac,0.214000,0.232000,0.182000,0.198000,0.214000,0.216000,0.191116,0.191116
