process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,271.674543,1811.163617
pass_cut_i_bjet,835,822,869,864,894,886,235.035487,1566.903246
pass_cut_ii_met,801,786,841,847,885,874,228.669019,1524.460128
pass_cut_iii_same_sign_dilepton,267,283,220,258,200,185,64.934705,432.898032
pass_cut_iv_mll,211,224,173,194,168,162,50.011912,333.412750
pass_cut_i_bjet_frac,0.835000,0.822000,0.869000,0.864000,0.894000,0.886000,0.865136,0.865136
pass_cut_ii_met_frac,0.801000,0.786000,0.841000,0.847000,0.885000,0.874000,0.841702,0.841702
pass_cut_iii_same_sign_dilepton_frac,0.267000,0.283000,0.220000,0.258000,0.200000,0.185000,0.239017,0.239017
pass_cut_iv_mll_frac,0.211000,0.224000,0.173000,0.194000,0.168000,0.162000,0.184088,0.184088
