process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,323.952670,2159.684467
pass_cut_i_bjet,801,819,874,868,907,888,281.607616,1877.384104
pass_cut_ii_met,755,776,853,840,893,881,273.554205,1823.694698
pass_cut_iii_same_sign_dilepton,277,262,285,258,221,207,88.282610,588.550736
pass_cut_iv_mll,210,207,207,185,190,185,63.905461,426.036409
pass_cut_i_bjet_frac,0.801000,0.819000,0.874000,0.868000,0.907000,0.888000,0.869286,0.869286
pass_cut_ii_met_frac,0.755000,0.776000,0.853000,0.840000,0.893000,0.881000,0.844426,0.844426
pass_cut_iii_same_sign_dilepton_frac,0.277000,0.262000,0.285000,0.258000,0.221000,0.207000,0.272517,0.272517
pass_cut_iv_mll_frac,0.210000,0.207000,0.207000,0.185000,0.190000,0.185000,0.197268,0.197268
