process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,2.950000e+02,1.800000e+00,1.755007e-07,6.195348e-10,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,2.950000e+02,1.800000e+00,1.592418e-07,5.682700e-10,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,2.950000e+02,1.800000e+00,2.433639e-04,6.984130e-07,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,2.950000e+02,1.800000e+00,2.191076e-04,5.978668e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,2.950000e+02,1.800000e+00,1.379860e-09,5.537364e-12,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,2.950000e+02,1.800000e+00,1.291543e-09,5.079699e-12,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
