process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,7.000000e+02,9.835012e-02,8.211268e-06,5.777028e-08,1000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,7.000000e+02,9.835012e-02,7.292030e-06,5.090892e-08,1000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,7.000000e+02,9.835012e-02,3.900041e-04,3.872781e-06,1000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,7.000000e+02,9.835012e-02,3.345979e-04,2.722525e-06,1000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,7.000000e+02,9.835012e-02,1.120257e-08,1.427320e-10,1000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,7.000000e+02,9.835012e-02,1.038467e-08,1.010561e-10,1000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
