process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,419.787234,2798.581563
pass_cut_i_bjet,794,826,860,855,874,891,359.993704,2399.958024
pass_cut_ii_met,736,774,824,801,831,853,341.286198,2275.241322
pass_cut_iii_same_sign_dilepton,266,318,274,299,292,309,120.009767,800.065116
pass_cut_iv_mll,185,216,128,165,201,213,61.140898,407.605986
pass_cut_i_bjet_frac,0.794000,0.826000,0.860000,0.855000,0.874000,0.891000,0.857562,0.857562
pass_cut_ii_met_frac,0.736000,0.774000,0.824000,0.801000,0.831000,0.853000,0.812998,0.812998
pass_cut_iii_same_sign_dilepton_frac,0.266000,0.318000,0.274000,0.299000,0.292000,0.309000,0.285882,0.285882
pass_cut_iv_mll_frac,0.185000,0.216000,0.128000,0.165000,0.201000,0.213000,0.145647,0.145647
