process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,566.645375,3777.635830
pass_cut_i_bjet,827,826,878,863,890,931,492.551316,3283.675440
pass_cut_ii_met,789,771,851,835,876,919,476.550444,3177.002957
pass_cut_iii_same_sign_dilepton,277,280,291,275,219,237,160.603588,1070.690585
pass_cut_iv_mll,214,224,203,193,191,208,112.909855,752.732370
pass_cut_i_bjet_frac,0.827000,0.826000,0.878000,0.863000,0.890000,0.931000,0.869241,0.869241
pass_cut_ii_met_frac,0.789000,0.771000,0.851000,0.835000,0.876000,0.919000,0.841003,0.841003
pass_cut_iii_same_sign_dilepton_frac,0.277000,0.280000,0.291000,0.275000,0.219000,0.237000,0.283429,0.283429
pass_cut_iv_mll_frac,0.214000,0.224000,0.203000,0.193000,0.191000,0.208000,0.199260,0.199260
