process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,574.349275,3828.995169
pass_cut_i_bjet,793,815,877,862,885,907,495.958155,3306.387701
pass_cut_ii_met,748,769,862,840,876,892,483.952993,3226.353290
pass_cut_iii_same_sign_dilepton,263,270,229,251,171,189,138.820149,925.467660
pass_cut_iv_mll,211,217,174,190,150,168,105.971690,706.477930
pass_cut_i_bjet_frac,0.793000,0.815000,0.877000,0.862000,0.885000,0.907000,0.863513,0.863513
pass_cut_ii_met_frac,0.748000,0.769000,0.862000,0.840000,0.876000,0.892000,0.842611,0.842611
pass_cut_iii_same_sign_dilepton_frac,0.263000,0.270000,0.229000,0.251000,0.171000,0.189000,0.241700,0.241700
pass_cut_iv_mll_frac,0.211000,0.217000,0.174000,0.190000,0.150000,0.168000,0.184507,0.184507
