process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,10000,10000,10000,10000,10000,10000,2338.200793,15588.005288
pass_cut_i_bjet,8107,8127,8501,8507,8877,8838,1985.148990,13234.326598
pass_cut_ii_met,7653,7682,8118,8080,8485,8462,1890.350989,12602.339924
pass_cut_iii_same_sign_dilepton,2939,3093,2906,2869,2965,3076,676.424343,4509.495620
pass_cut_iv_mll,2083,2126,1481,1475,2110,2179,350.840015,2338.933432
pass_cut_i_bjet_frac,0.810700,0.812700,0.850100,0.850700,0.887700,0.883800,0.849007,0.849007
pass_cut_ii_met_frac,0.765300,0.768200,0.811800,0.808000,0.848500,0.846200,0.808464,0.808464
pass_cut_iii_same_sign_dilepton_frac,0.293900,0.309300,0.290600,0.286900,0.296500,0.307600,0.289293,0.289293
pass_cut_iv_mll_frac,0.208300,0.212600,0.148100,0.147500,0.211000,0.217900,0.150047,0.150047
