process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,3.430000e+02,1.000000e+01,4.381894e-05,1.579399e-07,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,3.430000e+02,1.000000e+01,3.966171e-05,1.192609e-07,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,3.430000e+02,1.000000e+01,8.271454e-05,3.146505e-07,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,3.430000e+02,1.000000e+01,7.335824e-05,2.653399e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,3.430000e+02,1.000000e+01,2.068522e-10,7.683350e-13,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,3.430000e+02,1.000000e+01,1.918809e-10,7.603183e-13,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
