process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,3.440000e+02,1.000000e+01,4.359148e-05,1.382125e-07,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,3.440000e+02,1.000000e+01,3.943292e-05,1.315639e-07,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,3.440000e+02,1.000000e+01,3.587501e-05,1.189136e-07,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,3.440000e+02,1.000000e+01,3.171212e-05,1.007938e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,3.440000e+02,1.000000e+01,4.128217e-11,1.420464e-13,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,3.440000e+02,1.000000e+01,3.847222e-11,1.314140e-13,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
