process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,297.947871,1986.319142
pass_cut_i_bjet,810,824,872,855,903,886,254.983044,1699.886962
pass_cut_ii_met,760,766,841,818,870,853,243.876543,1625.843617
pass_cut_iii_same_sign_dilepton,308,318,284,287,276,293,86.448754,576.325029
pass_cut_iv_mll,233,231,161,123,197,218,47.263580,315.090530
pass_cut_i_bjet_frac,0.810000,0.824000,0.872000,0.855000,0.903000,0.886000,0.855798,0.855798
pass_cut_ii_met_frac,0.760000,0.766000,0.841000,0.818000,0.870000,0.853000,0.818521,0.818521
pass_cut_iii_same_sign_dilepton_frac,0.308000,0.318000,0.284000,0.287000,0.276000,0.293000,0.290147,0.290147
pass_cut_iv_mll_frac,0.233000,0.231000,0.161000,0.123000,0.197000,0.218000,0.158630,0.158630
