cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.855798,0.000567,254.983044,1699.886962
II,0.818521,0.000542,243.876543,1625.843617
III,0.290147,0.000192,86.448754,576.325029
IV,0.158630,0.000105,47.263580,315.090530
