cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.848329,0.000448,201.703876,1344.692507
II,0.804022,0.000425,191.169171,1274.461143
III,0.281014,0.000148,66.815603,445.437350
IV,0.131381,0.000069,31.237951,208.253007
