process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,1416.030226,9440.201505
pass_cut_i_bjet,809,822,878,867,898,894,1233.649269,8224.328462
pass_cut_ii_met,765,784,844,831,872,871,1183.923221,7892.821474
pass_cut_iii_same_sign_dilepton,286,314,299,296,266,265,421.449646,2809.664307
pass_cut_iv_mll,203,237,182,192,216,219,265.683309,1771.222057
pass_cut_i_bjet_frac,0.809000,0.822000,0.878000,0.867000,0.898000,0.894000,0.871203,0.871203
pass_cut_ii_met_frac,0.765000,0.784000,0.844000,0.831000,0.872000,0.871000,0.836086,0.836086
pass_cut_iii_same_sign_dilepton_frac,0.286000,0.314000,0.299000,0.296000,0.266000,0.265000,0.297628,0.297628
pass_cut_iv_mll_frac,0.203000,0.237000,0.182000,0.192000,0.216000,0.219000,0.187625,0.187625
