process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,408.733790,2724.891931
pass_cut_i_bjet,808,799,856,861,886,888,350.794009,2338.626729
pass_cut_ii_met,770,757,820,814,849,854,333.975604,2226.504024
pass_cut_iii_same_sign_dilepton,276,300,294,314,293,285,123.983368,826.555784
pass_cut_iv_mll,194,203,135,163,205,195,60.573168,403.821118
pass_cut_i_bjet_frac,0.808000,0.799000,0.856000,0.861000,0.886000,0.888000,0.858246,0.858246
pass_cut_ii_met_frac,0.770000,0.757000,0.820000,0.814000,0.849000,0.854000,0.817098,0.817098
pass_cut_iii_same_sign_dilepton_frac,0.276000,0.300000,0.294000,0.314000,0.293000,0.285000,0.303335,0.303335
pass_cut_iv_mll_frac,0.194000,0.203000,0.135000,0.163000,0.205000,0.195000,0.148197,0.148197
