process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,438.355158,2922.367720
pass_cut_i_bjet,830,832,866,853,906,896,373.956998,2493.046650
pass_cut_ii_met,778,781,823,824,865,853,356.457042,2376.380281
pass_cut_iii_same_sign_dilepton,328,310,300,304,301,306,134.129467,894.196450
pass_cut_iv_mll,241,226,180,178,216,224,84.106270,560.708470
pass_cut_i_bjet_frac,0.830000,0.832000,0.866000,0.853000,0.906000,0.896000,0.853091,0.853091
pass_cut_ii_met_frac,0.778000,0.781000,0.823000,0.824000,0.865000,0.853000,0.813169,0.813169
pass_cut_iii_same_sign_dilepton_frac,0.328000,0.310000,0.300000,0.304000,0.301000,0.306000,0.305984,0.305984
pass_cut_iv_mll_frac,0.241000,0.226000,0.180000,0.178000,0.216000,0.224000,0.191868,0.191868
