process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,4.600000e+02,1.513614e-01,4.609599e-06,3.267308e-08,1000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,4.600000e+02,1.513614e-01,4.135665e-06,3.553255e-08,1000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,4.600000e+02,1.513614e-01,5.641721e-04,4.044735e-06,1000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,4.600000e+02,1.513614e-01,4.987419e-04,4.451596e-06,1000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,4.600000e+02,1.513614e-01,1.324105e-08,1.665118e-10,1000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,4.600000e+02,1.513614e-01,1.216936e-08,1.212855e-10,1000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
