process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,10000,10000,10000,10000,10000,10000,660.301110,4402.007398
pass_cut_i_bjet,8023,8200,8543,8551,8857,8903,555.273796,3701.825308
pass_cut_ii_met,7557,7739,8156,8086,8501,8547,526.467551,3509.783671
pass_cut_iii_same_sign_dilepton,2984,3117,2904,2833,2943,2954,193.176471,1287.843139
pass_cut_iv_mll,2085,2154,1559,1555,2188,2229,114.373734,762.491558
pass_cut_i_bjet_frac,0.802300,0.820000,0.854300,0.855100,0.885700,0.890300,0.840940,0.840940
pass_cut_ii_met_frac,0.755700,0.773900,0.815600,0.808600,0.850100,0.854700,0.797314,0.797314
pass_cut_iii_same_sign_dilepton_frac,0.298400,0.311700,0.290400,0.283300,0.294300,0.295400,0.292558,0.292558
pass_cut_iv_mll_frac,0.208500,0.215400,0.155900,0.155500,0.218800,0.222900,0.173215,0.173215
