process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,406.251884,2708.345897
pass_cut_i_bjet,806,812,821,815,823,830,332.375343,2215.835621
pass_cut_ii_met,756,752,775,777,781,798,315.225092,2101.500615
pass_cut_iii_same_sign_dilepton,302,305,262,272,271,277,108.372231,722.481539
pass_cut_iv_mll,193,177,120,124,175,191,49.535770,330.238468
pass_cut_i_bjet_frac,0.806000,0.812000,0.821000,0.815000,0.823000,0.830000,0.818151,0.818151
pass_cut_ii_met_frac,0.756000,0.752000,0.775000,0.777000,0.781000,0.798000,0.775935,0.775935
pass_cut_iii_same_sign_dilepton_frac,0.302000,0.305000,0.262000,0.272000,0.271000,0.277000,0.266761,0.266761
pass_cut_iv_mll_frac,0.193000,0.177000,0.120000,0.124000,0.175000,0.191000,0.121934,0.121934
