cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.818151,0.000739,332.375343,2215.835621
II,0.775935,0.000701,315.225092,2101.500615
III,0.266761,0.000241,108.372231,722.481539
IV,0.121934,0.000110,49.535770,330.238468
