process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,3.500000e+02,8.000000e-01,7.141464e-08,2.330048e-10,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,3.500000e+02,8.000000e-01,6.447149e-08,2.010541e-10,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,3.500000e+02,8.000000e-01,7.460637e-07,2.403587e-09,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,3.500000e+02,8.000000e-01,6.692457e-07,2.040319e-09,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,3.500000e+02,8.000000e-01,1.602463e-14,5.252836e-17,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,3.500000e+02,8.000000e-01,1.503792e-14,5.032068e-17,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
