process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,1182.515241,7883.434942
pass_cut_i_bjet,799,796,859,846,865,879,1008.319767,6722.131782
pass_cut_ii_met,760,745,819,808,803,831,962.122006,6414.146706
pass_cut_iii_same_sign_dilepton,310,322,282,307,276,284,347.551476,2317.009839
pass_cut_iv_mll,214,209,134,151,183,195,168.207479,1121.383192
pass_cut_i_bjet_frac,0.799000,0.796000,0.859000,0.846000,0.865000,0.879000,0.852691,0.852691
pass_cut_ii_met_frac,0.760000,0.745000,0.819000,0.808000,0.803000,0.831000,0.813623,0.813623
pass_cut_iii_same_sign_dilepton_frac,0.310000,0.322000,0.282000,0.307000,0.276000,0.284000,0.293909,0.293909
pass_cut_iv_mll_frac,0.214000,0.209000,0.134000,0.151000,0.183000,0.195000,0.142246,0.142246
