process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,336.425138,2242.834252
pass_cut_i_bjet,820,827,881,875,897,882,294.067241,1960.448277
pass_cut_ii_met,785,783,860,858,886,869,287.099332,1913.995548
pass_cut_iii_same_sign_dilepton,263,289,259,238,186,187,84.590228,563.934854
pass_cut_iv_mll,216,228,183,175,164,172,61.428194,409.521293
pass_cut_i_bjet_frac,0.820000,0.827000,0.881000,0.875000,0.897000,0.882000,0.874094,0.874094
pass_cut_ii_met_frac,0.785000,0.783000,0.860000,0.858000,0.886000,0.869000,0.853383,0.853383
pass_cut_iii_same_sign_dilepton_frac,0.263000,0.289000,0.259000,0.238000,0.186000,0.187000,0.251438,0.251438
pass_cut_iv_mll_frac,0.216000,0.228000,0.183000,0.175000,0.164000,0.172000,0.182591,0.182591
