cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.874094,0.000653,294.067241,1960.448277
II,0.853383,0.000638,287.099332,1913.995548
III,0.251438,0.000188,84.590228,563.934854
IV,0.182591,0.000137,61.428194,409.521293
