process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,388.995465,2593.303099
pass_cut_i_bjet,823,815,870,873,894,910,338.032100,2253.547332
pass_cut_ii_met,782,773,847,850,873,891,328.755000,2191.699997
pass_cut_iii_same_sign_dilepton,279,289,260,269,219,180,103.102814,687.352091
pass_cut_iv_mll,220,215,193,198,191,168,76.372058,509.147051
pass_cut_i_bjet_frac,0.823000,0.815000,0.870000,0.873000,0.894000,0.910000,0.868987,0.868987
pass_cut_ii_met_frac,0.782000,0.773000,0.847000,0.850000,0.873000,0.891000,0.845138,0.845138
pass_cut_iii_same_sign_dilepton_frac,0.279000,0.289000,0.260000,0.269000,0.219000,0.180000,0.265049,0.265049
pass_cut_iv_mll_frac,0.220000,0.215000,0.193000,0.198000,0.191000,0.168000,0.196331,0.196331
