process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,378.904689,2526.031258
pass_cut_i_bjet,820,822,881,872,887,896,331.466320,2209.775466
pass_cut_ii_met,776,785,854,846,877,882,321.212603,2141.417356
pass_cut_iii_same_sign_dilepton,283,303,264,277,202,211,102.608257,684.055047
pass_cut_iv_mll,230,247,183,199,177,180,72.792440,485.282933
pass_cut_i_bjet_frac,0.820000,0.822000,0.881000,0.872000,0.887000,0.896000,0.874801,0.874801
pass_cut_ii_met_frac,0.776000,0.785000,0.854000,0.846000,0.877000,0.882000,0.847740,0.847740
pass_cut_iii_same_sign_dilepton_frac,0.283000,0.303000,0.264000,0.277000,0.202000,0.211000,0.270802,0.270802
pass_cut_iv_mll_frac,0.230000,0.247000,0.183000,0.199000,0.177000,0.180000,0.192113,0.192113
