process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,2.650000e+02,1.000000e+02,6.955665e-01,2.270017e-03,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,2.650000e+02,1.000000e+02,6.277516e-01,2.449734e-03,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,2.650000e+02,1.000000e+02,5.617570e-01,2.183411e-03,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,2.650000e+02,1.000000e+02,5.026656e-01,2.023728e-03,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,2.650000e+02,1.000000e+02,7.937796e-03,3.229117e-05,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,2.650000e+02,1.000000e+02,7.405370e-03,3.012465e-05,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
