process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,115.997177,773.314514
pass_cut_i_bjet,804,827,854,849,909,877,98.766616,658.444109
pass_cut_ii_met,767,781,823,818,877,839,95.164247,634.428312
pass_cut_iii_same_sign_dilepton,280,295,310,296,307,302,35.187688,234.584585
pass_cut_iv_mll,193,208,172,155,233,212,19.049993,126.999953
pass_cut_i_bjet_frac,0.804000,0.827000,0.854000,0.849000,0.909000,0.877000,0.851457,0.851457
pass_cut_ii_met_frac,0.767000,0.781000,0.823000,0.818000,0.877000,0.839000,0.820401,0.820401
pass_cut_iii_same_sign_dilepton_frac,0.280000,0.295000,0.310000,0.296000,0.307000,0.302000,0.303350,0.303350
pass_cut_iv_mll_frac,0.193000,0.208000,0.172000,0.155000,0.233000,0.212000,0.164228,0.164228
