cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.836970,0.000563,253.274696,1688.497976
II,0.791138,0.000532,239.405506,1596.036705
III,0.279265,0.000188,84.508198,563.387984
IV,0.129750,0.000087,39.263652,261.757681
