cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.836381,0.000405,182.270328,1215.135521
II,0.795148,0.000385,173.284620,1155.230801
III,0.267246,0.000129,58.240140,388.267602
IV,0.123717,0.000060,26.961355,179.742365
