process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,1281.494867,8543.299116
pass_cut_i_bjet,804,828,857,856,893,872,1097.361971,7315.746472
pass_cut_ii_met,741,781,807,823,853,838,1043.480549,6956.536990
pass_cut_iii_same_sign_dilepton,296,314,306,283,287,279,378.288477,2521.923180
pass_cut_iv_mll,183,219,157,152,209,195,198.478707,1323.191378
pass_cut_i_bjet_frac,0.804000,0.828000,0.857000,0.856000,0.893000,0.872000,0.856314,0.856314
pass_cut_ii_met_frac,0.741000,0.781000,0.807000,0.823000,0.853000,0.838000,0.814268,0.814268
pass_cut_iii_same_sign_dilepton_frac,0.296000,0.314000,0.306000,0.283000,0.287000,0.279000,0.295193,0.295193
pass_cut_iv_mll_frac,0.183000,0.219000,0.157000,0.152000,0.209000,0.195000,0.154881,0.154881
