process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,3.420000e+02,1.200000e+01,9.044592e-05,3.750208e-07,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,3.420000e+02,1.200000e+01,8.173230e-05,2.541716e-07,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,3.420000e+02,1.200000e+01,1.868973e-04,6.756795e-07,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,3.420000e+02,1.200000e+01,1.677545e-04,5.510698e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,3.420000e+02,1.200000e+01,1.036860e-09,3.742297e-12,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,3.420000e+02,1.200000e+01,9.662657e-10,3.570656e-12,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
