process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,274.610050,1830.733667
pass_cut_i_bjet,816,802,887,859,891,914,239.660862,1597.739077
pass_cut_ii_met,776,752,858,833,875,898,231.971707,1546.478047
pass_cut_iii_same_sign_dilepton,296,282,264,261,215,233,72.281579,481.877195
pass_cut_iv_mll,249,226,196,178,188,197,51.862831,345.752208
pass_cut_i_bjet_frac,0.816000,0.802000,0.887000,0.859000,0.891000,0.914000,0.872732,0.872732
pass_cut_ii_met_frac,0.776000,0.752000,0.858000,0.833000,0.875000,0.898000,0.844731,0.844731
pass_cut_iii_same_sign_dilepton_frac,0.296000,0.282000,0.264000,0.261000,0.215000,0.233000,0.263215,0.263215
pass_cut_iv_mll_frac,0.249000,0.226000,0.196000,0.178000,0.188000,0.197000,0.188860,0.188860
