process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,621.725346,4144.835639
pass_cut_i_bjet,824,803,874,880,891,876,544.447272,3629.648479
pass_cut_ii_met,784,759,846,850,861,852,526.318932,3508.792880
pass_cut_iii_same_sign_dilepton,269,266,306,286,275,240,184.135557,1227.570379
pass_cut_iv_mll,199,208,199,173,220,204,116.366219,775.774794
pass_cut_i_bjet_frac,0.824000,0.803000,0.874000,0.880000,0.891000,0.876000,0.875704,0.875704
pass_cut_ii_met_frac,0.784000,0.759000,0.846000,0.850000,0.861000,0.852000,0.846546,0.846546
pass_cut_iii_same_sign_dilepton_frac,0.269000,0.266000,0.306000,0.286000,0.275000,0.240000,0.296169,0.296169
pass_cut_iv_mll_frac,0.199000,0.208000,0.199000,0.173000,0.220000,0.204000,0.187167,0.187167
