process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,100,100,100,100,100,100,5744.888010,38299.253401
pass_cut_i_bjet,84,83,81,83,87,83,4708.534814,31390.232091
pass_cut_ii_met,76,78,75,76,82,81,4336.755884,28911.705890
pass_cut_iii_same_sign_dilepton,32,25,27,30,28,25,1632.393686,10882.624574
pass_cut_iv_mll,25,16,17,14,17,16,899.025467,5993.503111
pass_cut_i_bjet_frac,0.840000,0.830000,0.810000,0.830000,0.870000,0.830000,0.819604,0.819604
pass_cut_ii_met_frac,0.760000,0.780000,0.750000,0.760000,0.820000,0.810000,0.754890,0.754890
pass_cut_iii_same_sign_dilepton_frac,0.320000,0.250000,0.270000,0.300000,0.280000,0.250000,0.284147,0.284147
pass_cut_iv_mll_frac,0.250000,0.160000,0.170000,0.140000,0.170000,0.160000,0.156491,0.156491
