process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,2.500000e+02,1.000000e-01,7.943036e-05,9.580841e-07,100,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,2.500000e+02,1.000000e-01,7.197511e-05,6.733307e-07,100,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,2.500000e+02,1.000000e-01,6.677251e-03,4.728927e-05,100,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,2.500000e+02,1.000000e-01,5.936119e-03,5.872666e-05,100,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,2.500000e+02,1.000000e-01,8.659776e-07,9.702027e-09,100,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,2.500000e+02,1.000000e-01,7.763527e-07,8.289782e-09,100,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
