process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,636.040344,4240.268962
pass_cut_i_bjet,810,830,858,862,888,889,542.979629,3619.864192
pass_cut_ii_met,765,767,831,842,883,881,524.974355,3499.829031
pass_cut_iii_same_sign_dilepton,271,271,256,236,192,196,159.365480,1062.436532
pass_cut_iv_mll,210,229,183,183,174,176,119.858015,799.053435
pass_cut_i_bjet_frac,0.810000,0.830000,0.858000,0.862000,0.888000,0.889000,0.853687,0.853687
pass_cut_ii_met_frac,0.765000,0.767000,0.831000,0.842000,0.883000,0.881000,0.825379,0.825379
pass_cut_iii_same_sign_dilepton_frac,0.271000,0.271000,0.256000,0.236000,0.192000,0.196000,0.250559,0.250559
pass_cut_iv_mll_frac,0.210000,0.229000,0.183000,0.183000,0.174000,0.176000,0.188444,0.188444
