cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.852129,0.000097,43.452177,289.681182
II,0.811597,0.000092,41.385333,275.902222
III,0.291721,0.000033,14.875561,99.170406
IV,0.154511,0.000018,7.878906,52.526040
