process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,385.427700,2569.518003
pass_cut_i_bjet,798,816,822,857,888,877,323.270589,2155.137259
pass_cut_ii_met,751,769,778,815,845,833,306.679568,2044.530453
pass_cut_iii_same_sign_dilepton,299,339,273,292,296,313,108.740469,724.936462
pass_cut_iv_mll,205,224,133,130,191,221,50.736004,338.240026
pass_cut_i_bjet_frac,0.798000,0.816000,0.822000,0.857000,0.888000,0.877000,0.838732,0.838732
pass_cut_ii_met_frac,0.751000,0.769000,0.778000,0.815000,0.845000,0.833000,0.795686,0.795686
pass_cut_iii_same_sign_dilepton_frac,0.299000,0.339000,0.273000,0.292000,0.296000,0.313000,0.282129,0.282129
pass_cut_iv_mll_frac,0.205000,0.224000,0.133000,0.130000,0.191000,0.221000,0.131636,0.131636
