process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,1199.812755,7998.751700
pass_cut_i_bjet,827,829,876,873,889,885,1041.195918,6941.306117
pass_cut_ii_met,777,781,847,854,875,873,1007.534022,6716.893479
pass_cut_iii_same_sign_dilepton,288,295,226,270,193,189,303.105272,2020.701816
pass_cut_iv_mll,231,225,164,198,169,164,223.879972,1492.533145
pass_cut_i_bjet_frac,0.827000,0.829000,0.876000,0.873000,0.889000,0.885000,0.867799,0.867799
pass_cut_ii_met_frac,0.777000,0.781000,0.847000,0.854000,0.875000,0.873000,0.839743,0.839743
pass_cut_iii_same_sign_dilepton_frac,0.288000,0.295000,0.226000,0.270000,0.193000,0.189000,0.252627,0.252627
pass_cut_iv_mll_frac,0.231000,0.225000,0.164000,0.198000,0.169000,0.164000,0.186596,0.186596
