process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,323.422786,2156.151906
pass_cut_i_bjet,826,829,880,879,894,906,283.636081,1890.907204
pass_cut_ii_met,793,787,856,863,877,894,276.792354,1845.282358
pass_cut_iii_same_sign_dilepton,282,278,270,249,195,214,84.522498,563.483323
pass_cut_iv_mll,234,231,197,177,175,185,61.458726,409.724837
pass_cut_i_bjet_frac,0.826000,0.829000,0.880000,0.879000,0.894000,0.906000,0.876982,0.876982
pass_cut_ii_met_frac,0.793000,0.787000,0.856000,0.863000,0.877000,0.894000,0.855822,0.855822
pass_cut_iii_same_sign_dilepton_frac,0.282000,0.278000,0.270000,0.249000,0.195000,0.214000,0.261337,0.261337
pass_cut_iv_mll_frac,0.234000,0.231000,0.197000,0.177000,0.175000,0.185000,0.190026,0.190026
