process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,462.490337,3083.268913
pass_cut_i_bjet,780,801,853,843,876,869,392.277305,2615.182030
pass_cut_ii_met,731,758,800,791,840,827,367.988329,2453.255528
pass_cut_iii_same_sign_dilepton,268,273,282,280,285,306,129.977336,866.515575
pass_cut_iv_mll,187,186,134,130,187,201,61.115155,407.434364
pass_cut_i_bjet_frac,0.780000,0.801000,0.853000,0.843000,0.876000,0.869000,0.848185,0.848185
pass_cut_ii_met_frac,0.731000,0.758000,0.800000,0.791000,0.840000,0.827000,0.795667,0.795667
pass_cut_iii_same_sign_dilepton_frac,0.268000,0.273000,0.282000,0.280000,0.285000,0.306000,0.281038,0.281038
pass_cut_iv_mll_frac,0.187000,0.186000,0.134000,0.130000,0.187000,0.201000,0.132144,0.132144
