process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,3.410000e+02,1.000000e+01,4.436987e-05,1.461959e-07,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,3.410000e+02,1.000000e+01,3.998527e-05,1.449091e-07,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,3.410000e+02,1.000000e+01,1.903858e-04,6.477697e-07,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,3.410000e+02,1.000000e+01,1.717632e-04,5.509698e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,3.410000e+02,1.000000e+01,1.042846e-09,3.288926e-12,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,3.410000e+02,1.000000e+01,9.706166e-10,3.363982e-12,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
