process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,3.440000e+02,1.200000e+01,8.919814e-05,2.670924e-07,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,3.440000e+02,1.200000e+01,8.074087e-05,2.707646e-07,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,3.440000e+02,1.200000e+01,4.663929e-05,1.614528e-07,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,3.440000e+02,1.200000e+01,4.134141e-05,1.365249e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,3.440000e+02,1.200000e+01,7.470962e-11,2.587807e-13,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,3.440000e+02,1.200000e+01,6.943756e-11,2.489331e-13,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
