process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,2.900000e+02,1.000000e+00,9.389957e-08,2.779349e-10,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,2.900000e+02,1.000000e+00,8.448151e-08,2.618914e-10,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,2.900000e+02,1.000000e+00,1.909208e-04,7.261011e-07,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,2.900000e+02,1.000000e+00,1.717144e-04,5.147179e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,2.900000e+02,1.000000e+00,8.408944e-10,3.361536e-12,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,2.900000e+02,1.000000e+00,7.841914e-10,3.106572e-12,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
