process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,299.013174,1993.421163
pass_cut_i_bjet,802,829,849,827,872,864,250.684608,1671.230722
pass_cut_ii_met,754,777,808,779,830,820,237.414355,1582.762364
pass_cut_iii_same_sign_dilepton,279,299,273,276,295,297,82.065843,547.105621
pass_cut_iv_mll,192,185,136,124,191,209,38.945168,259.634452
pass_cut_i_bjet_frac,0.802000,0.829000,0.849000,0.827000,0.872000,0.864000,0.838373,0.838373
pass_cut_ii_met_frac,0.754000,0.777000,0.808000,0.779000,0.830000,0.820000,0.793993,0.793993
pass_cut_iii_same_sign_dilepton_frac,0.279000,0.299000,0.273000,0.276000,0.295000,0.297000,0.274456,0.274456
pass_cut_iv_mll_frac,0.192000,0.185000,0.136000,0.124000,0.191000,0.209000,0.130246,0.130246
