process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,3.800000e+02,1.979899e-01,2.599434e-06,3.877565e-08,1000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,3.800000e+02,1.979899e-01,2.316639e-06,1.995052e-08,1000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,3.800000e+02,1.979899e-01,4.814391e-04,3.436389e-06,1000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,3.800000e+02,1.979899e-01,4.320511e-04,3.472926e-06,1000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,3.800000e+02,1.979899e-01,7.262314e-09,8.221673e-11,1000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,3.800000e+02,1.979899e-01,6.831621e-09,7.267400e-11,1000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
