process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,10000,10000,10000,10000,10000,10000,362.557227,2417.048181
pass_cut_i_bjet,8073,8124,8516,8518,8855,8908,305.705292,2038.035277
pass_cut_ii_met,7598,7655,8147,8104,8478,8507,290.953955,1939.693031
pass_cut_iii_same_sign_dilepton,2992,3058,2900,2843,2919,2950,105.268073,701.787154
pass_cut_iv_mll,2101,2146,1502,1495,2082,2121,58.917040,392.780265
pass_cut_i_bjet_frac,0.807300,0.812400,0.851600,0.851800,0.885500,0.890800,0.843192,0.843192
pass_cut_ii_met_frac,0.759800,0.765500,0.814700,0.810400,0.847800,0.850700,0.802505,0.802505
pass_cut_iii_same_sign_dilepton_frac,0.299200,0.305800,0.290000,0.284300,0.291900,0.295000,0.290349,0.290349
pass_cut_iv_mll_frac,0.210100,0.214600,0.150200,0.149500,0.208200,0.212100,0.162504,0.162504
