cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.843192,0.000679,305.705292,2038.035277
II,0.802505,0.000647,290.953955,1939.693031
III,0.290349,0.000234,105.268073,701.787154
IV,0.162504,0.000131,58.917040,392.780265
