process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,542.312044,3615.413627
pass_cut_i_bjet,839,829,860,875,916,900,469.208194,3128.054625
pass_cut_ii_met,811,786,840,853,894,885,457.472433,3049.816222
pass_cut_iii_same_sign_dilepton,290,299,271,249,192,213,142.428166,949.521106
pass_cut_iv_mll,223,239,207,178,164,189,106.079740,707.198269
pass_cut_i_bjet_frac,0.839000,0.829000,0.860000,0.875000,0.916000,0.900000,0.865200,0.865200
pass_cut_ii_met_frac,0.811000,0.786000,0.840000,0.853000,0.894000,0.885000,0.843559,0.843559
pass_cut_iii_same_sign_dilepton_frac,0.290000,0.299000,0.271000,0.249000,0.192000,0.213000,0.262631,0.262631
pass_cut_iv_mll_frac,0.223000,0.239000,0.207000,0.178000,0.164000,0.189000,0.195606,0.195606
